hour,P_pv_actual_MW,P_wind_actual_MW,P_renewable_actual_MW,P_load_actual_MW,purchase_price_EUR_MWh,selling_price_EUR_MWh,P_import_MW,P_export_MW,P_curtailment_MW,P_charge_MW,P_discharge_MW,P_electrolyzer_MW,P_fuel_cell_MW,SoC,SoH,hourly_market_cost_EUR,cumulative_market_cost_EUR,power_balance_error_MW,objective_24h
58.0,1.1225383728460179,1.5482028969962374,2.6707412698422552,8.063293081155303,532.76,239.51,5.392551811313048,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.13279481438428814,2872.9359029951393,90806.66020070061,0.0,66945.30771443187
59.0,1.6047203205503535,1.2278047394598646,2.832525060010218,8.925244910035124,532.76,212.22,6.092719850024906,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.13279481438428814,3245.957427299269,94052.61762799989,0.0,67265.47245101159
60.0,1.370990136942725,0.9262082058593669,2.297198342802092,9.89199850971747,532.76,202.03,7.594800166915377,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.13279481438428814,4046.205736925836,98098.82336492573,0.0,68180.27330260584
61.0,1.2947346361919667,1.0232260471249957,2.3179606833169624,7.74691533893153,532.76,199.89,5.428954655614568,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.13279481438428814,2892.329882325217,100991.15324725094,0.0,68621.9172480243
62.0,1.0450504461128851,0.9338389961698997,1.9788894422827847,9.408095728592357,532.76,207.16,7.429206286309572,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.13279481438428814,3957.9839410942877,104949.13718834522,0.0,69470.15140134754
63.0,0.754742875660991,0.5680067866596731,1.322749662320664,8.304718490432002,532.76,265.0,6.981968828111338,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.13279481438428814,3719.7137128645963,108668.85090120982,0.0,69347.2154927305
64.0,0.3053650844328828,0.8519782514570574,1.1573433358899403,7.12336452694815,532.76,270.0,5.966021191058209,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.13279481438428814,3178.4574497481713,111847.30835095799,0.0,70065.11640272469
65.0,0.0,0.8404700042192184,0.8404700042192184,8.847136689384415,532.76,300.0,8.006666685165197,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.13279481438428814,4265.63174318861,116112.9400941466,0.0,70116.31650065629
66.0,0.0,0.9406210860732553,0.9406210860732553,6.236823073044621,548.5799999999999,305.27316,5.296201986971366,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.13279481438428814,2905.3904860127514,119018.33058015935,0.0,70735.32517644919
67.0,0.0,1.612639814471102,1.612639814471102,6.123737097022439,548.5799999999999,282.07698,4.511097282551337,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.13279481438428814,2474.6977472620124,121493.02832742136,0.0,70683.12711849739
68.0,0.0,1.979731319207342,1.979731319207342,6.466939884721402,548.5799999999999,232.29791,4.487208565514059,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.13279481438428814,2461.5928748697024,123954.62120229106,0.0,71180.83023510945
69.0,0.0,1.8451898972867071,1.8451898972867071,6.059041399111239,548.5799999999999,199.08,4.213851501824532,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.13279481438428814,2311.6346568709014,126266.25585916196,0.0,72706.79222484939
70.0,0.0,1.4186908478923699,1.4186908478923699,7.3473010585372025,468.68,170.0,6.770715473802727,0.0,0.0,0.8421052631578947,0.0,0.0,0.0,0.9,0.13279481438428814,3173.298928261862,129439.55478742383,0.0,74437.2148777188
71.0,0.0,1.2205110212657238,1.2205110212657238,5.689276556576188,468.68,161.01,4.468765535310465,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.13279481438428814,2094.4210310893086,131533.97581851314,0.0,74246.03566777488
72.0,0.0,0.9602325023061891,0.9602325023061891,4.828376690264245,468.68,150.55,3.8681441879580563,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.13279481438428814,1812.9218180121818,133346.8976365253,0.0,75359.08588073823
73.0,0.0,0.46546815872847125,0.46546815872847125,4.187205505269839,468.68,140.6,3.7217373465413677,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.13279481438428814,1744.3038595770083,135091.20149610232,0.0,75545.9683821222
74.0,0.0,0.403302283709315,0.403302283709315,3.846238138026186,468.68,113.29,3.442935854316871,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.13279481438428814,1613.6351762012312,136704.83667230356,-4.440892098500626e-16,76510.23759053809
75.0,0.0,0.687340156987325,0.687340156987325,3.644918801636978,468.68,105.80926,2.9575786446496526,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.13279481438428814,1386.1579591743991,138090.99463147795,0.0,76814.01909058567
